6
247
-2.400000000	0.585000000	4.780000000	3.840000000	3.320000000	0.325000000	5.790000000
-2.300000000	0.600000000	5.100000000	4.170000000	3.510000000	0.200000000	0.730000000
0.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.225000000	1.300000000
-2.400000000	0.574000000	4.360000000	3.960000000	2.760000000	0.225000000	1.370000000
-5.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.175000000	0.340000000
-5.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.200000000	0.630000000
-2.300000000	0.600000000	5.100000000	4.170000000	3.510000000	0.325000000	6.310000000
-2.300000000	0.600000000	4.340000000	4.230000000	2.730000000	0.425000000	30.480000000
-5.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.225000000	1.210000000
-2.300000000	0.600000000	4.340000000	4.230000000	2.730000000	0.200000000	0.640000000
-2.300000000	0.530000000	4.340000000	2.810000000	3.150000000	0.300000000	2.730000000
-2.400000000	0.568000000	4.340000000	2.980000000	3.150000000	0.225000000	1.090000000
-5.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.325000000	6.200000000
-5.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.450000000	50.940000000
-5.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.250000000	1.830000000
-2.400000000	0.585000000	4.780000000	3.840000000	3.320000000	0.425000000	30.090000000
0.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.175000000	0.590000000
-2.300000000	0.530000000	4.760000000	3.680000000	3.160000000	0.400000000	23.960000000
0.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.350000000	10.360000000
-5.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.450000000	51.770000000
-2.200000000	0.546000000	4.780000000	4.130000000	3.070000000	0.300000000	3.450000000
0.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.400000000	23.150000000
0.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.450000000	55.440000000
0.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.400000000	24.130000000
-5.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.300000000	4.340000000
0.000000000	0.565000000	5.100000000	3.940000000	3.510000000	0.400000000	23.050000000
-2.300000000	0.564000000	5.100000000	3.950000000	3.530000000	0.225000000	1.370000000
-2.300000000	0.530000000	4.760000000	3.680000000	3.160000000	0.300000000	3.090000000
-2.300000000	0.530000000	4.760000000	3.680000000	3.160000000	0.200000000	0.760000000
-5.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.200000000	0.700000000
-2.300000000	0.530000000	4.340000000	2.810000000	3.150000000	0.225000000	1.010000000
-5.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.175000000	0.400000000
0.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.325000000	5.450000000
-2.300000000	0.565000000	4.780000000	5.350000000	2.760000000	0.325000000	5.540000000
-2.300000000	0.565000000	4.780000000	5.350000000	2.760000000	0.175000000	0.560000000
-2.400000000	0.585000000	4.780000000	3.840000000	3.320000000	0.350000000	8.040000000
-2.300000000	0.530000000	4.340000000	2.810000000	3.150000000	0.350000000	7.190000000
-2.200000000	0.546000000	4.780000000	4.130000000	3.070000000	0.250000000	1.760000000
-2.300000000	0.562000000	5.140000000	4.950000000	3.170000000	0.225000000	1.570000000
-5.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.225000000	1.130000000
-2.300000000	0.530000000	4.760000000	3.680000000	3.160000000	0.225000000	1.150000000
-2.300000000	0.530000000	5.110000000	3.690000000	3.510000000	0.275000000	2.170000000
-5.000000000	0.565000000	5.100000000	3.940000000	3.510000000	0.400000000	20.910000000
-2.300000000	0.564000000	5.100000000	3.950000000	3.530000000	0.125000000	0.200000000
-2.300000000	0.600000000	5.100000000	4.170000000	3.510000000	0.300000000	4.460000000
-5.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.125000000	0.090000000
-2.300000000	0.569000000	4.780000000	3.040000000	3.640000000	0.125000000	0.040000000
-2.400000000	0.574000000	4.360000000	3.960000000	2.760000000	0.300000000	3.990000000
-5.000000000	0.565000000	5.100000000	3.940000000	3.510000000	0.325000000	5.270000000
0.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.375000000	16.310000000
-2.300000000	0.569000000	4.780000000	3.040000000	3.640000000	0.225000000	1.060000000
-2.300000000	0.530000000	4.760000000	3.680000000	3.160000000	0.125000000	0.100000000
-2.300000000	0.600000000	4.340000000	4.230000000	2.730000000	0.450000000	46.660000000
-2.300000000	0.568000000	4.780000000	3.990000000	3.170000000	0.350000000	7.160000000
-5.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.200000000	0.780000000
-2.300000000	0.565000000	4.780000000	5.350000000	2.760000000	0.225000000	1.310000000
-5.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.325000000	5.410000000
-2.300000000	0.530000000	4.340000000	2.810000000	3.150000000	0.325000000	3.870000000
-2.300000000	0.600000000	5.100000000	4.170000000	3.510000000	0.450000000	47.130000000
-5.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.275000000	2.770000000
-2.300000000	0.568000000	4.780000000	3.990000000	3.170000000	0.325000000	4.990000000
-5.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.400000000	23.550000000
-2.300000000	0.530000000	4.340000000	2.810000000	3.150000000	0.200000000	0.630000000
-5.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.400000000	20.410000000
-2.300000000	0.569000000	4.780000000	3.040000000	3.640000000	0.150000000	0.170000000
-2.300000000	0.530000000	5.110000000	3.690000000	3.510000000	0.225000000	1.110000000
-2.300000000	0.530000000	5.110000000	3.690000000	3.510000000	0.425000000	37.950000000
-2.300000000	0.565000000	4.780000000	5.350000000	2.760000000	0.450000000	50.140000000
-2.300000000	0.530000000	4.760000000	3.680000000	3.160000000	0.325000000	4.410000000
-2.300000000	0.600000000	5.100000000	4.170000000	3.510000000	0.350000000	8.680000000
-2.400000000	0.568000000	4.340000000	2.980000000	3.150000000	0.350000000	6.860000000
-2.300000000	0.600000000	5.100000000	4.170000000	3.510000000	0.125000000	0.010000000
-2.400000000	0.568000000	4.340000000	2.980000000	3.150000000	0.300000000	3.430000000
-2.300000000	0.562000000	5.140000000	4.950000000	3.170000000	0.175000000	0.700000000
-5.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.450000000	55.870000000
-2.300000000	0.600000000	4.340000000	4.230000000	2.730000000	0.375000000	12.270000000
-5.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.400000000	21.020000000
-2.300000000	0.600000000	4.340000000	4.230000000	2.730000000	0.300000000	4.150000000
0.000000000	0.565000000	5.100000000	3.940000000	3.510000000	0.275000000	2.680000000
-2.300000000	0.530000000	4.760000000	3.680000000	3.160000000	0.375000000	13.770000000
-5.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.325000000	5.070000000
-2.300000000	0.565000000	4.780000000	5.350000000	2.760000000	0.400000000	21.400000000
-5.000000000	0.565000000	5.100000000	3.940000000	3.510000000	0.425000000	33.230000000
-2.300000000	0.565000000	4.780000000	5.350000000	2.760000000	0.300000000	4.210000000
0.000000000	0.565000000	5.100000000	3.940000000	3.510000000	0.175000000	0.500000000
-2.300000000	0.530000000	5.110000000	3.690000000	3.510000000	0.375000000	14.110000000
-5.000000000	0.565000000	5.100000000	3.940000000	3.510000000	0.300000000	3.850000000
-2.300000000	0.565000000	4.780000000	5.350000000	2.760000000	0.125000000	0.090000000
-2.300000000	0.569000000	4.780000000	3.040000000	3.640000000	0.375000000	11.990000000
-2.400000000	0.574000000	4.360000000	3.960000000	2.760000000	0.175000000	0.650000000
-2.400000000	0.568000000	4.340000000	2.980000000	3.150000000	0.150000000	0.260000000
-5.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.375000000	12.490000000
-5.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.350000000	7.950000000
-2.300000000	0.600000000	5.100000000	4.170000000	3.510000000	0.275000000	3.040000000
0.000000000	0.565000000	5.100000000	3.940000000	3.510000000	0.350000000	8.760000000
-2.400000000	0.568000000	4.340000000	2.980000000	3.150000000	0.450000000	54.230000000
0.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.375000000	14.930000000
-5.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.125000000	0.070000000
-2.300000000	0.569000000	4.780000000	3.040000000	3.640000000	0.275000000	2.330000000
-2.300000000	0.562000000	5.140000000	4.950000000	3.170000000	0.450000000	47.290000000
0.000000000	0.565000000	5.100000000	3.940000000	3.510000000	0.200000000	0.830000000
-2.300000000	0.564000000	5.100000000	3.950000000	3.530000000	0.175000000	0.650000000
-2.200000000	0.546000000	4.780000000	4.130000000	3.070000000	0.375000000	12.760000000
-2.300000000	0.600000000	4.340000000	4.230000000	2.730000000	0.225000000	1.020000000
-2.400000000	0.585000000	4.780000000	3.840000000	3.320000000	0.200000000	0.970000000
0.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.200000000	0.790000000
-2.400000000	0.568000000	4.340000000	2.980000000	3.150000000	0.425000000	34.500000000
0.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.275000000	2.880000000
-2.300000000	0.569000000	4.780000000	3.040000000	3.640000000	0.425000000	35.010000000
-2.300000000	0.569000000	4.780000000	3.040000000	3.640000000	0.200000000	0.660000000
-2.400000000	0.585000000	4.780000000	3.840000000	3.320000000	0.250000000	1.980000000
-2.300000000	0.564000000	5.100000000	3.950000000	3.530000000	0.150000000	0.350000000
-2.300000000	0.564000000	5.100000000	3.950000000	3.530000000	0.200000000	0.930000000
-2.400000000	0.568000000	4.340000000	2.980000000	3.150000000	0.250000000	1.670000000
-2.300000000	0.600000000	5.100000000	4.170000000	3.510000000	0.175000000	0.390000000
-2.200000000	0.546000000	4.780000000	4.130000000	3.070000000	0.150000000	0.320000000
-5.000000000	0.565000000	5.100000000	3.940000000	3.510000000	0.200000000	0.770000000
-2.300000000	0.530000000	5.110000000	3.690000000	3.510000000	0.200000000	0.750000000
-2.200000000	0.546000000	4.780000000	4.130000000	3.070000000	0.425000000	35.640000000
-5.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.300000000	4.120000000
0.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.425000000	34.620000000
0.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.250000000	2.160000000
-2.300000000	0.530000000	4.760000000	3.680000000	3.160000000	0.175000000	0.470000000
-2.300000000	0.530000000	5.110000000	3.690000000	3.510000000	0.150000000	0.250000000
-2.400000000	0.574000000	4.360000000	3.960000000	2.760000000	0.325000000	5.190000000
-5.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.150000000	0.180000000
-2.300000000	0.600000000	4.340000000	4.230000000	2.730000000	0.125000000	0.040000000
-2.300000000	0.568000000	4.780000000	3.990000000	3.170000000	0.150000000	0.270000000
-2.300000000	0.569000000	4.780000000	3.040000000	3.640000000	0.450000000	51.800000000
-5.000000000	0.565000000	5.100000000	3.940000000	3.510000000	0.375000000	12.400000000
-2.300000000	0.568000000	4.780000000	3.990000000	3.170000000	0.425000000	32.750000000
-2.300000000	0.530000000	4.760000000	3.680000000	3.160000000	0.250000000	1.650000000
0.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.300000000	5.060000000
-2.300000000	0.562000000	5.140000000	4.950000000	3.170000000	0.125000000	0.280000000
-5.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.275000000	2.620000000
-2.200000000	0.546000000	4.780000000	4.130000000	3.070000000	0.400000000	21.990000000
0.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.275000000	2.620000000
0.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.350000000	9.450000000
-2.300000000	0.569000000	4.780000000	3.040000000	3.640000000	0.350000000	7.110000000
-2.400000000	0.568000000	4.340000000	2.980000000	3.150000000	0.175000000	0.430000000
-2.300000000	0.568000000	4.780000000	3.990000000	3.170000000	0.175000000	0.470000000
0.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.125000000	0.030000000
-2.300000000	0.600000000	5.100000000	4.170000000	3.510000000	0.400000000	20.140000000
-2.400000000	0.585000000	4.780000000	3.840000000	3.320000000	0.175000000	0.640000000
-2.300000000	0.562000000	5.140000000	4.950000000	3.170000000	0.400000000	20.410000000
-2.300000000	0.569000000	4.780000000	3.040000000	3.640000000	0.325000000	4.610000000
-2.300000000	0.530000000	4.760000000	3.680000000	3.160000000	0.450000000	56.460000000
-2.300000000	0.564000000	5.100000000	3.950000000	3.530000000	0.350000000	8.030000000
0.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.250000000	1.960000000
-5.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.175000000	0.470000000
0.000000000	0.565000000	5.100000000	3.940000000	3.510000000	0.375000000	14.240000000
-2.300000000	0.564000000	5.100000000	3.950000000	3.530000000	0.300000000	3.990000000
0.000000000	0.565000000	5.100000000	3.940000000	3.510000000	0.250000000	1.900000000
-2.300000000	0.562000000	5.140000000	4.950000000	3.170000000	0.425000000	32.340000000
-2.300000000	0.565000000	4.780000000	5.350000000	2.760000000	0.350000000	8.250000000
-2.300000000	0.564000000	5.100000000	3.950000000	3.530000000	0.425000000	33.970000000
0.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.300000000	3.700000000
-2.300000000	0.600000000	4.340000000	4.230000000	2.730000000	0.400000000	19.590000000
-2.300000000	0.568000000	4.780000000	3.990000000	3.170000000	0.400000000	20.110000000
-2.300000000	0.565000000	4.780000000	5.350000000	2.760000000	0.275000000	2.940000000
-2.300000000	0.568000000	4.780000000	3.990000000	3.170000000	0.125000000	0.110000000
-2.300000000	0.568000000	4.780000000	3.990000000	3.170000000	0.200000000	0.780000000
-5.000000000	0.565000000	5.100000000	3.940000000	3.510000000	0.150000000	0.240000000
0.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.425000000	41.770000000
-2.400000000	0.574000000	4.360000000	3.960000000	2.760000000	0.375000000	12.860000000
0.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.150000000	0.320000000
0.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.425000000	38.120000000
-2.400000000	0.585000000	4.780000000	3.840000000	3.320000000	0.400000000	19.180000000
-2.300000000	0.565000000	4.780000000	5.350000000	2.760000000	0.150000000	0.290000000
-2.300000000	0.568000000	4.780000000	3.990000000	3.170000000	0.450000000	49.490000000
-2.300000000	0.530000000	4.340000000	2.810000000	3.150000000	0.400000000	25.180000000
0.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.225000000	1.370000000
-2.300000000	0.530000000	4.340000000	2.810000000	3.150000000	0.150000000	0.170000000
-5.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.350000000	7.870000000
-2.300000000	0.530000000	5.110000000	3.690000000	3.510000000	0.350000000	7.840000000
-5.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.150000000	0.240000000
-2.400000000	0.568000000	4.340000000	2.980000000	3.150000000	0.375000000	11.560000000
-2.300000000	0.530000000	5.110000000	3.690000000	3.510000000	0.300000000	2.980000000
-5.000000000	0.565000000	5.100000000	3.940000000	3.510000000	0.350000000	7.740000000
0.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.175000000	0.400000000
-2.400000000	0.585000000	4.780000000	3.840000000	3.320000000	0.150000000	0.380000000
-5.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.375000000	13.730000000
-2.300000000	0.562000000	5.140000000	4.950000000	3.170000000	0.150000000	0.440000000
-2.400000000	0.574000000	4.360000000	3.960000000	2.760000000	0.200000000	0.930000000
-2.400000000	0.568000000	4.340000000	2.980000000	3.150000000	0.325000000	4.620000000
-2.300000000	0.530000000	4.760000000	3.680000000	3.160000000	0.425000000	37.380000000
-2.300000000	0.530000000	4.340000000	2.810000000	3.150000000	0.450000000	62.420000000
0.000000000	0.530000000	4.780000000	3.750000000	3.150000000	0.450000000	60.850000000
-2.300000000	0.600000000	4.340000000	4.230000000	2.730000000	0.275000000	2.630000000
0.000000000	0.600000000	4.780000000	4.240000000	3.150000000	0.375000000	15.250000000
-2.300000000	0.564000000	5.100000000	3.950000000	3.530000000	0.325000000	5.190000000
0.000000000	0.565000000	4.770000000	3.990000000	3.150000000	0.325000000	5.960000000
